sha256,path,source,reason
5e2472f415aeb8e7cc254db1f17b2d14a4f2daae70b685ee8a70a29f0f99308a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/2013-08-20-03.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
4a8c4c23bf6c44fea0b890c6119ffcc12b48aa06d97aa18848b1c77ada43a3b0,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/HL_(149).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
4b85bc7f2190422db15545e957571a2565341a932f7359eb02064b7b845b394d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/PxWBE.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
2e6dc8d894d71a2b75362f3edacf4f0caf9e27ce68bb85508f4e4f86511970d7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/100_8283.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
81c48f1873998fb9ea1f5262bbecf6271dc142c5fe668fa4af7c5df4b5186710,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/009-e1373768789869.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
67fee2ee91add5373f3bdd4c52f92adb15277864c2f8f416c53be446f30ead2e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/HL_(3).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
9b0207d6b0db32bf77b33ad7efdd5f9cbed2f4e085d8ad86f335e5485543e08f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/Basil%2Binfected%2Bby%2BTomato%2BSpotted%2BWilt%2BVirus.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
7deeb81b9cd64b44187ade0f7f62a15237233cb29d9afd4b899afc990184464a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/HL_(103).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
887ceedf22efce49400c63d57e1512418f874ad3409548cc41a64508e4a5abef,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/20130609_151253_zpsc7d93f62.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
cbf4ca1b32bb13540562cf94f388f01d2af54fa42258e09ce6a68cf6b591eeb9,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/h90.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
b841720c688db5f8a1989394b8f5aaf59c1a9ce5a855d66ad843be928db7c41a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/20140818-tomato-sauce-vicky-wasik-1.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
b070fe8ff66dc8071997ee06f13d31ff5bf7c5348eab09a9f5ef39b76861b50f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/003.JPG.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
356f9de00f0ef794de790bcd76200255fe2dbbf027ebdc2fb23607dde218141b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/HL_(36).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
b4574f350b69c973297e35870119703b4d0fea1b7d71493b30b10874338c8b28,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/h84.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
8f5c1ba64ce4686551686fdd7b44a0644818962204f3ff98d811d49008974e79,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Healthy_leaf/h39.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
61a8eafc5f116c0e2d3ce62852f92b587963fc4e29e627a7edff06513d992601,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/bed-4-tomatoes-23jun13.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
f97eba2bde35021e63dda68ddcf0160aa8070142ed5654308bf58d411ebd26d7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/6336392950972416.jpeg.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
0c373447b7d4126ce863e4469a6e7dd198d607593e49b1073b06f6831445bb21,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-septoria-leaf-spot-600.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
4e8b0be6e1ebb25c470537f1601dd510bf7aefe99e3236b70a3ec90e247d69f7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (8).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
ad58b81b4efb75dab014cfd52f1a36f5a6aa5cccb2459f4a08fed3478bf0017b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(16).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
de7f200bceaa19c462e2e8ea63015eb2cc95ef37ff60192b4e02b4c5b261ec16,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/web1_copy_tomato-septoria-leaf-spot4.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
981da629d2a419a303eea0e707d0a07f86fc6ce9d802bdc77e1c3efb25ff2ee8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato_D2b-Early-blight---RPitblado_zoom.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
d4ac24bc0922e6a642cfa1395b82d656190694bcda7e6d542ed44abac2c4f2e5,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/b54d0e40027ff5e90e8ba7e1e9abf9bd.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
0cc5e519d218ddfee4f39bd575b1780a2f863ee13eb9e9dcba33f92af2a6c0d6,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (995).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
7b44d0636ca3600d5b7dbeef3b51e251893067ac78b22e85440cb23815967598,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/4853086777_bc41d29801.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
c2df9ef9cc05534ad4855678f62bfe9d5312aa9dc0e53c0c5e8f5b13f69ab713,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/septoria-leaf-spot-tomato-1.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
e409a55ef9717eeb960e447354dc3e90ceb6adfcf89193a8c984d254d8b4d4b0,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-plant-is-infected-with-septoria-leaf-spot-1.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
14b74849a64e5d7ce2af4d2bdb8a8850030cd225dcd6ed4ceeba1e0353e87a6a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/FS547-4-big.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
ac23b8c1a19766e3c126cfe1d0e3f8b4ef4632c653a6f21414da441564ebf6d3,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(988).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
d57335974304fa7882aecbab9e5383aa4f3ac3fbf2b04ad494d0eff8035f59ab,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Tomato-Early-Blight-e1513806873934.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
d78bd086224aaca5a9f1862d8496177888cae14ce27dd42b4aaf83a0cfae4794,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato_plants_1_original.JPG_1407178095.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
6b1819bc9dee9e1436e94b6a431183cca88a28744a2bfa25aa1d986039c29fa1,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Original_e-blight.JPG.rend.hgtvcom.966.725.jpeg.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
0a96b9d5f955b40b19f23257bc6bf16ab4ac3fa09dc0726f715157a36c4134e9,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/IMG_4452_1500x1500%253E.JPG_1407883119.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
8fa88f78ba5550cb2047961bf4a2cbe4ad6c5b693fa6e2e654f4f1ed4928f50e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/bd0b83af4c5e4b739ccc6c36fa66f141.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
3c0500015b9ee00e6c4a40038ae26e4e4fb2a50ba1e566103315983aaafabd41,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-septoria-leaf-spot-.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
094fcb904432cbf854ac6691409fee5591aade7d7434112ba823e09ff2c59759,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (962).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
9b6ce8f0e3b4cfd7bb9f4235ef5cff30f7a3d1da27be970612424a0ae1b3c5ef,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/128110613-56a6d3633df78cf7729070ad.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
2ab4760580398c3294a11039a7c21a73b6c2becef277e18d2e630a48da5f431b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Septoria-461x346.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
ab6642a5059e272e37d829d1e651b92d3b0af1322d4de601eb5a242267232d70,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/early-blight-closeup-sm.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
a35b35f65bb3dbec1983a7be92c05ca51eec0ffa5e5bd46d542cb90565a4402d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Tomato-Early-Blight-Leaves-Cornell-University.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
7f061bfb7c8595d299768535fe9823c732ff536fcab1408b30c04fdd42477f91,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato_septoria_05_zoom.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
58d1e1c5162aa77793d860f9f2cb0ee45e4bf9123ac33980ab87719ca9ba3b4a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/5008922249_880e15c21f.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
3a39d339478fc54847452cf6421ff93a8f7b4327eb138f89ddc5dc450f7ffca2,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Septoria_Leaf_Spot_of_Tomato2241-450x300.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
7da5d22387c0bed19befb6abef6adfafc3b790607594832d8a224a36a948b918,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (37).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
909e493ee0f14f4757b15c40f19bac1e81ae6b639087c7a3945f657d88bc2397,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/caf212ccf4696675469a0beaa9e57213.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
400c86fb37df6aac292264d32dfaa2fd033daeb9016bf45cdb9ad33458b8b753,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/x3-most-common-types-tomato-blight.jpg.pagespeed.ic.5cLJi6TXEi.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
b5e3b14290f95abf17305d6555fe1412b1f59b0331094d6da7e1a304d0e8cf65,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/gn201410308259997ar-jpg.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
93c989d8551209bf34d4002ee9fae48ddbf6ab66fc3c27466c0473bcc7c0a2b7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/early-blight-septoria-ls-fig-3.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
1989e34c3dd3cdf8d2867d6f2e8cfd0f8f45ab096264856776b049b243489396,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(23).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
68a214f97d997eb65dc191ff009ef9cfe6dab7b6f569c4beac2cd2be4f8950f8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/20809116-standard.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
415d67394b5ba63eeb5eb3e3c2b5bad457545ab95d36e371e668b932efc2fb54,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/140714+%2811%29.JPG.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
01acc19e714449444faa9159614e1a2e9af30ca52fa96060da06ac247de456bb,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Septoria-leaf-spot-on-tomato-FOR-WEB.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
8fa88f78ba5550cb2047961bf4a2cbe4ad6c5b693fa6e2e654f4f1ed4928f50e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (47).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
31a8c886603b4e14ea3d20bb67ce59389da1b0f684b3284505621ecb7161e236,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/1c421500ddd390c90596ad2cf12d5429.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
c1063a7a2fc3a62e77fc2ea93ac9dd63f71834d04bcbafe4394c214d60b2385c,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/septoria-leafspot-on-tomato-leaf-rp-c.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
cfb56ff1c8a42b9444f41b4e5715387bbd669aed97af5bbd78732bf3640f68f2,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/early-blight-of-tomato-tomato-1.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
6dbdb4f99a7533193d70ebf7fdcabbacfcd3693a0a39546cde879a46b7ce8db5,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-septoria-5.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
94a8ea8452cec2540ead310d93a6375e371b9b7e5077b7614044ec430a03606e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/5775225744523264.jpeg.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
e6893f4af1ef2017d83bb63b027397b20d3d519592db2a46777b09d942786275,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(969).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
1f39d9b00195324e54e3438184a751c4ee6433ed2debe1c7f66b1bcadb7b83ea,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (30).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
f645b9bf98b04eb4b3b9eb676f0522b16717429d0e4ebd5837febd681bfdbd4c,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (46).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
400c86fb37df6aac292264d32dfaa2fd033daeb9016bf45cdb9ad33458b8b753,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (998).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
0a6432ca76944dc5fa8c7dd644914dd64b05a776131a27f5d9960c53ea97861a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/leafspot-5aba8283642dca003687f6fa.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
85b702cb6875f9eb76b00332ac5205d46056302b38618912090b3952a82f8779,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Bean-rust-on-leaves.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
e3e94ea07f305a84b93b7f7e57a23348b0da059268cc369181fee32b6774d55a,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/TomatoDisease_IMG_2744_2016Jul01_original.JPG_1472858324.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
8257029b90f9ee984c2713f830afe4b053af8d122c771c00e63486120c5f4f6e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/IMG_0863_1500x1500%253E.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
5a55c2e3d902ce5f9f89d1c1918e5bea818e5d8aaf3b8631c4174d8beff6fa4f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/classic-septoria.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
6b1819bc9dee9e1436e94b6a431183cca88a28744a2bfa25aa1d986039c29fa1,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(971).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
4874eb88f8544a40f723bec845086b8c471c353eb13685966c394950804cffb7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Septoria_Leaf_Spot_of_Tomato186.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
be07cf2488183e3b3d9d65acaf25482f69ddcd5aa49201975902c043779c8883,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-badleaves.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
3503ea91ae5be3ef0c70f9cfb8b4cb0a585ffd8497fdba7be3a2334a3cbb2025,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/SS_ (56).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
16b0c318d4b26a84aa8d974f97cd5abe30aa5500b55ac38d6b9f8daa66624060,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/Septoria_tomato_Margaret%20B_p8170755_0002_25004.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
c0ab32776c34a75a9a3bbc6f77f534f4dce0391046d8d0ca7ea57832469ea63f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/septoria_tom_leaves1x1200.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
4e8b0be6e1ebb25c470537f1601dd510bf7aefe99e3236b70a3ec90e247d69f7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/5c77186a4ea326e5495c9d03cd89ce16.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
386c07ac0ead76fb91a38688798c9572dc4798693365a39f661e2618ac1476f7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/6242739939180544.jpeg.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
f7754135ce40bc781997056901d752f942440f3021bec21239fddc3bc910ca20,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/septoria+leaf+spota.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
de4287f7e68678a481d5f874f3fd05d89ac6360b108aff3f3da1b11242c7b37d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato-septoria-leaf-spot.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
375244fd47978c73c1c7da2afb50df359e8b496cb20500f09ed02fa984e3ad62,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/EB_(22).jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
060e4aba444e9cc4fce4c102254449ab482bf289d20ee110cd5f6b49b8d5d92c,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/tomato_pakistan/Tomato Dataset/Dataset (raw)/Tomato_Septoria_leaf_spot/tomato_q1hq-early-blight-5052_zoom.jpg,tomato_pakistan,Duplicate SHA256 (matches V2 baseline or prior new image)
